440301001012015112503841	1100	7119	300.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	7.780000	2	10.410000	2	3.840000	2	3.840000	2	-2.210000	2	-2.210000	2	0.000000	2	-2.630000	2	1
440301001012015112503868	1152	6900	10000.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503884	1151	6311	100.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503905	1100	5299	1000.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	500-1000万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.280000	2	5.690000	2	0.000000	2	0.000000	2	-4.440000	2	-4.440000	2	0.000000	2	-5.410000	2	1
440301001012015112503913	1100	5179	50.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250393X	1151	0143	10.000000	1	第一产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	A	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503948	1100	5179	3.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	6.300000	2	6.300000	2	8.000000	2	8.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503972	1100	5430	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	G	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	2	320.070000	2	116.620000	2	469.350000	2	469.350000	2	4.510000	2	4.060000	2	7.250000	2	203.450000	2	1
440301001012015112503999	1100	7212	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504019	1100	5010	110.000000	1	第二产业	深圳市	1-3年	否																																												0
440301001012015112504027	1100	5239	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	1	2	2	98.000000	2	0.000000	2	0.000000	2	0.000000	2	-2.000000	2	-2.000000	2	0.000000	2	98.000000	2	1
440301001012015112504035	1151	7233	200.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504043	1151	5274	10.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504051	1100	5262	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250406X	1100	5132	50.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504094	1151	8190	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	O	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504107	1151	8290	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	P	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1.600000	2	6.000000	2	0.480000	2	0.480000	2	-3.800000	2	-3.800000	2	0.000000	2	-4.000000	2	1
440301001012015112504115	1151	5251	30.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	30.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
